stem,oracle,n_gt,error_T0,utility_T0,fp_T0,fn_T0,tp_T0,error_T4,utility_T4,fp_T4,fn_T4,tp_T4,t4_harms,t4_helps
Marseille_Cam1_16_24_32_10_11_2020.mp4_00728.jpg_Cam1_16_24_32_10_11_2020.mp4_00728,T0,1,0.16397005935735706,0.8360299406426429,0,0,1,0.1363213787643709,0.8136786212356291,0,0,1,0,1
Marseille_Cam1_16_24_32_10_11_2020.mp4_00734.jpg_Cam1_16_24_32_10_11_2020.mp4_00734,T0,1,0.08886307731638979,0.9111369226836102,0,0,1,0.08715765613509892,0.862842343864901,0,0,1,0,1
Marseille_Cam1_16_24_32_10_11_2020.mp4_00735.jpg_Cam1_16_24_32_10_11_2020.mp4_00735,T0,1,0.07523629363192898,0.924763706368071,0,0,1,0.08414744926506854,0.8658525507349314,0,0,1,1,0
Marseille_Cam1_16_24_32_10_11_2020.mp4_00738.jpg_Cam1_16_24_32_10_11_2020.mp4_00738,T0,1,0.07467929681365709,0.9253207031863429,0,0,1,0.05348088649351424,0.8965191135064857,0,0,1,0,1
Marseille_Cam1_16_24_32_10_11_2020.mp4_00743.jpg_Cam1_16_24_32_10_11_2020.mp4_00743,T0,1,0.16771877384941994,0.8322812261505801,0,0,1,0.16670777675650045,0.7832922232434996,0,0,1,0,1
Marseille_Cam1_16_24_32_10_11_2020.mp4_00746.jpg_Cam1_16_24_32_10_11_2020.mp4_00746,T0,1,0.08875391838357721,0.9112460816164227,0,0,1,0.09914222339972471,0.8508577766002753,0,0,1,1,0
Marseille_Cam1_16_24_32_10_11_2020.mp4_00770.jpg_Cam1_16_24_32_10_11_2020.mp4_00770,T0,1,0.017885359351968954,0.982114640648031,0,0,1,0.027991667373308663,0.9220083326266912,0,0,1,1,0
Marseille_Cam1_16_24_32_10_11_2020.mp4_00780.jpg_Cam1_16_24_32_10_11_2020.mp4_00780,T0,1,0.06261707047224857,0.9373829295277514,0,0,1,0.06804639016943606,0.8819536098305639,0,0,1,1,0
Marseille_Cam1_16_24_32_10_11_2020.mp4_00782.jpg_Cam1_16_24_32_10_11_2020.mp4_00782,T0,1,0.5138775959014436,0.48612240409855645,1,0,1,0.5180777054465868,0.4319222945534132,1,0,1,1,0
Marseille_Cam1_16_24_32_10_11_2020.mp4_00791.jpg_Cam1_16_24_32_10_11_2020.mp4_00791,T0,1,0.05862822074756955,0.9413717792524304,0,0,1,0.06378075331944125,0.8862192466805587,0,0,1,1,0
Marseille_Cam1_16_24_32_10_11_2020.mp4_00795.jpg_Cam1_16_24_32_10_11_2020.mp4_00795,T0,1,0.10329612583150255,0.8967038741684974,0,0,1,0.07947302715799588,0.8705269728420041,0,0,1,0,1
Marseille_Cam1_16_24_32_10_11_2020.mp4_00797.jpg_Cam1_16_24_32_10_11_2020.mp4_00797,T0,1,0.14902719448902002,0.85097280551098,0,0,1,0.16175090899528158,0.7882490910047184,0,0,1,1,0
Marseille_Cam1_16_24_32_10_11_2020.mp4_00798.jpg_Cam1_16_24_32_10_11_2020.mp4_00798,T0,1,0.09519141893057685,0.9048085810694232,0,0,1,0.12084892832432303,0.8291510716756769,0,0,1,1,0
Marseille_Cam1_16_24_32_10_11_2020.mp4_00805.jpg_Cam1_16_24_32_10_11_2020.mp4_00805,T0,1,0.04805701565347525,0.9519429843465248,0,0,1,0.05213540863820445,0.8978645913617955,0,0,1,1,0
Marseille_Cam1_16_24_32_10_11_2020.mp4_00814.jpg_Cam1_16_24_32_10_11_2020.mp4_00814,T0,1,0.99999950000025,4.999997500476638e-07,1,1,0,0.99999950000025,-0.049999500000249955,1,1,0,0,0
Marseille_Cam1_16_24_32_10_11_2020.mp4_00820.jpg_Cam1_16_24_32_10_11_2020.mp4_00820,T0,1,0.99999950000025,4.999997500476638e-07,1,1,0,0.99999950000025,-0.049999500000249955,1,1,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00002.jpg_Cam1_16_26_03_10_11_2020.mp4_00002,T0,1,0.05992426960318515,0.9400757303968148,0,0,1,0.0753117575059713,0.8746882424940287,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00021.jpg_Cam1_16_26_03_10_11_2020.mp4_00021,T0,1,0.07032635527566647,0.9296736447243336,0,0,1,0.08708499188154119,0.8629150081184588,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00029.jpg_Cam1_16_26_03_10_11_2020.mp4_00029,T0,1,0.04049684898142925,0.9595031510185708,0,0,1,0.05924500983696796,0.890754990163032,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00033.jpg_Cam1_16_26_03_10_11_2020.mp4_00033,T0,1,0.047782010876155,0.952217989123845,0,0,1,0.03401967506177785,0.9159803249382221,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00043.jpg_Cam1_16_26_03_10_11_2020.mp4_00043,T0,1,0.09405061534445121,0.9059493846555488,0,0,1,0.06436152183053952,0.8856384781694604,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00046.jpg_Cam1_16_26_03_10_11_2020.mp4_00046,T0,1,0.15145959161945158,0.8485404083805484,0,0,1,0.11600868700047129,0.8339913129995287,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00049.jpg_Cam1_16_26_03_10_11_2020.mp4_00049,T0,2,0.09163366891636351,0.9083663310836365,0,0,2,0.07048050789891462,0.8795194921010854,0,0,2,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00055.jpg_Cam1_16_26_03_10_11_2020.mp4_00055,T0,2,0.08268526332063574,0.9173147366793643,0,0,2,0.06939574731010437,0.8806042526898956,0,0,2,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00076.jpg_Cam1_16_26_03_10_11_2020.mp4_00076,T0,2,0.04545715218901234,0.9545428478109876,0,0,2,0.03960191413153932,0.9103980858684606,0,0,2,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00092.jpg_Cam1_16_26_03_10_11_2020.mp4_00092,T0,2,0.03901180111881808,0.9609881988811819,0,0,2,0.04297444131704382,0.9070255586829561,0,0,2,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00098.jpg_Cam1_16_26_03_10_11_2020.mp4_00098,T0,2,0.01103566280215086,0.9889643371978492,0,0,2,0.026855981163323186,0.9231440188366767,0,0,2,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00101.jpg_Cam1_16_26_03_10_11_2020.mp4_00101,T0,2,0.024620572661091203,0.9753794273389088,0,0,2,0.0382648419952619,0.911735158004738,0,0,2,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00107.jpg_Cam1_16_26_03_10_11_2020.mp4_00107,T0,2,0.052650023073464856,0.9473499769265351,0,0,2,0.04872073030169867,0.9012792696983013,0,0,2,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00109.jpg_Cam1_16_26_03_10_11_2020.mp4_00109,T0,2,0.0672322672121952,0.9327677327878048,0,0,2,0.0698841164399153,0.8801158835600846,0,0,2,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00118.jpg_Cam1_16_26_03_10_11_2020.mp4_00118,T0,2,0.04108095376343101,0.958919046236569,0,0,2,0.06865976478343554,0.8813402352165645,0,0,2,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00120.jpg_Cam1_16_26_03_10_11_2020.mp4_00120,T0,2,0.062239604430941134,0.9377603955690589,0,0,2,0.08984681428199505,0.8601531857180049,0,0,2,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00123.jpg_Cam1_16_26_03_10_11_2020.mp4_00123,T0,2,0.047331218786535866,0.9526687812134641,0,0,2,0.05173005637028337,0.8982699436297166,0,0,2,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00138.jpg_Cam1_16_26_03_10_11_2020.mp4_00138,T0,2,0.11070584381602916,0.8892941561839709,0,0,2,0.5559963568602682,0.39400364313973185,0,1,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00139.jpg_Cam1_16_26_03_10_11_2020.mp4_00139,T0,2,0.5819962256026338,0.41800377439736625,0,1,1,0.5818080605132673,0.36819193948673273,0,1,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00156.jpg_Cam1_16_26_03_10_11_2020.mp4_00156,T0,1,0.06683008390958368,0.9331699160904163,0,0,1,0.0984676180433939,0.8515323819566061,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00167.jpg_Cam1_16_26_03_10_11_2020.mp4_00167,T0,1,0.1495580898063772,0.8504419101936228,0,0,1,0.11047651475487205,0.8395234852451279,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00169.jpg_Cam1_16_26_03_10_11_2020.mp4_00169,T0,1,0.11482014587297337,0.8851798541270266,0,0,1,0.09951181513368124,0.8504881848663187,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00175.jpg_Cam1_16_26_03_10_11_2020.mp4_00175,T0,1,0.2043678630102452,0.7956321369897548,0,0,1,0.2054951493152783,0.7445048506847216,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00176.jpg_Cam1_16_26_03_10_11_2020.mp4_00176,T0,1,0.12543878649504334,0.8745612135049566,0,0,1,0.1371839574974595,0.8128160425025405,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00177.jpg_Cam1_16_26_03_10_11_2020.mp4_00177,T0,1,0.10513799517340541,0.8948620048265946,0,0,1,0.06898905144174254,0.8810109485582575,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00179.jpg_Cam1_16_26_03_10_11_2020.mp4_00179,T0,1,0.10011522979810004,0.8998847702018999,0,0,1,0.1342283976497972,0.8157716023502027,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00187.jpg_Cam1_16_26_03_10_11_2020.mp4_00187,T0,1,0.09486686825169288,0.9051331317483071,0,0,1,0.07399615828897302,0.876003841711027,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00199.jpg_Cam1_16_26_03_10_11_2020.mp4_00199,T0,1,0.05078444083339644,0.9492155591666036,0,0,1,0.05951674657693991,0.89048325342306,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00207.jpg_Cam1_16_26_03_10_11_2020.mp4_00207,T0,1,0.09291190548447639,0.9070880945155236,0,0,1,0.0923486526479915,0.8576513473520084,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00209.jpg_Cam1_16_26_03_10_11_2020.mp4_00209,T0,1,0.20258287197554345,0.7974171280244565,0,0,1,0.19313331131578243,0.7568666886842175,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00211.jpg_Cam1_16_26_03_10_11_2020.mp4_00211,T0,1,0.1385263190271943,0.8614736809728056,0,0,1,0.11394917953861418,0.8360508204613858,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00219.jpg_Cam1_16_26_03_10_11_2020.mp4_00219,T0,1,0.07766759615787942,0.9223324038421206,0,0,1,0.9999990000010001,-0.04999900000100006,0,1,0,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00226.jpg_Cam1_16_26_03_10_11_2020.mp4_00226,T0,1,0.047890270840207826,0.9521097291597922,0,0,1,0.04625612469760444,0.9037438753023955,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00227.jpg_Cam1_16_26_03_10_11_2020.mp4_00227,T0,1,0.05459725150930627,0.9454027484906937,0,0,1,0.0493713019531523,0.9006286980468476,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00231.jpg_Cam1_16_26_03_10_11_2020.mp4_00231,T0,1,0.06519355306389057,0.9348064469361095,0,0,1,0.06668519467513204,0.883314805324868,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00266.jpg_Cam1_16_26_03_10_11_2020.mp4_00266,T0,2,0.050920267123682965,0.9490797328763171,0,0,2,0.05642308585572414,0.8935769141442758,0,0,2,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00267.jpg_Cam1_16_26_03_10_11_2020.mp4_00267,T0,2,0.05491218645856849,0.9450878135414316,0,0,2,0.055046043541648305,0.8949539564583516,0,0,2,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00277.jpg_Cam1_16_26_03_10_11_2020.mp4_00277,T0,2,0.03707635728873189,0.9629236427112681,0,0,2,0.044778719573679314,0.9052212804263207,0,0,2,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00278.jpg_Cam1_16_26_03_10_11_2020.mp4_00278,T0,2,0.05166783694023905,0.948332163059761,0,0,2,0.04637329532297923,0.9036267046770208,0,0,2,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00290.jpg_Cam1_16_26_03_10_11_2020.mp4_00290,T0,2,0.08715542227205332,0.9128445777279467,0,0,2,0.08522242847029442,0.8647775715297056,0,0,2,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00292.jpg_Cam1_16_26_03_10_11_2020.mp4_00292,T0,2,0.08447211145228403,0.9155278885477159,0,0,2,0.0890806681256628,0.8609193318743371,0,0,2,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00293.jpg_Cam1_16_26_03_10_11_2020.mp4_00293,T0,2,0.08716910022338627,0.9128308997766137,0,0,2,0.07695050654788214,0.8730494934521178,0,0,2,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00296.jpg_Cam1_16_26_03_10_11_2020.mp4_00296,T0,2,0.08027156747978154,0.9197284325202184,0,0,2,0.08217461216320529,0.8678253878367946,0,0,2,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00297.jpg_Cam1_16_26_03_10_11_2020.mp4_00297,T0,2,0.09554149625684266,0.9044585037431574,0,0,2,0.09535832483880072,0.8546416751611993,0,0,2,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00307.jpg_Cam1_16_26_03_10_11_2020.mp4_00307,T0,2,0.07191256699100962,0.9280874330089903,0,0,2,0.07346793436029865,0.8765320656397013,0,0,2,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00312.jpg_Cam1_16_26_03_10_11_2020.mp4_00312,T0,2,0.07540277151386685,0.9245972284861331,0,0,2,0.07221534969108717,0.8777846503089128,0,0,2,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00313.jpg_Cam1_16_26_03_10_11_2020.mp4_00313,T4,1,0.5286601619679938,0.4713398380320062,1,0,1,0.062324599864349975,0.8876754001356499,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00323.jpg_Cam1_16_26_03_10_11_2020.mp4_00323,T0,1,0.0600416474274157,0.9399583525725843,0,0,1,0.059710967798753886,0.8902890322012461,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00329.jpg_Cam1_16_26_03_10_11_2020.mp4_00329,T0,1,0.027081794740469192,0.9729182052595308,0,0,1,0.02406198625168958,0.9259380137483104,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00333.jpg_Cam1_16_26_03_10_11_2020.mp4_00333,T0,1,0.027872444056043687,0.9721275559439563,0,0,1,0.019779320870755714,0.9302206791292442,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00336.jpg_Cam1_16_26_03_10_11_2020.mp4_00336,T0,1,0.035490651949718593,0.9645093480502814,0,0,1,0.03633267469794794,0.913667325302052,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00348.jpg_Cam1_16_26_03_10_11_2020.mp4_00348,T0,1,0.07615424748348086,0.9238457525165191,0,0,1,0.06982370092920843,0.8801762990707915,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00352.jpg_Cam1_16_26_03_10_11_2020.mp4_00352,T0,1,0.07319433048266823,0.9268056695173318,0,0,1,0.07077286447262475,0.8792271355273752,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00355.jpg_Cam1_16_26_03_10_11_2020.mp4_00355,T0,1,0.07885982785224847,0.9211401721477516,0,0,1,0.0616457546794506,0.8883542453205494,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00371.jpg_Cam1_16_26_03_10_11_2020.mp4_00371,T0,1,0.03668829929912897,0.963311700700871,0,0,1,0.0757415666237052,0.8742584333762947,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00383.jpg_Cam1_16_26_03_10_11_2020.mp4_00383,T0,1,0.06734035513915763,0.9326596448608424,0,0,1,0.06844634121773202,0.8815536587822679,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00394.jpg_Cam1_16_26_03_10_11_2020.mp4_00394,T0,1,0.05843674257120978,0.9415632574287902,0,0,1,0.059603238810372314,0.8903967611896276,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00398.jpg_Cam1_16_26_03_10_11_2020.mp4_00398,T0,1,0.04147523419409943,0.9585247658059006,0,0,1,0.046643141036224675,0.9033568589637753,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00426.jpg_Cam1_16_26_03_10_11_2020.mp4_00426,T0,1,0.08414507270799375,0.9158549272920062,0,0,1,0.08410597260534472,0.8658940273946553,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00427.jpg_Cam1_16_26_03_10_11_2020.mp4_00427,T0,1,0.13983870593220396,0.8601612940677961,0,0,1,0.1110326641748235,0.8389673358251765,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00432.jpg_Cam1_16_26_03_10_11_2020.mp4_00432,T0,1,0.08769500743950347,0.9123049925604966,0,0,1,0.05013513254239161,0.8998648674576083,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00443.jpg_Cam1_16_26_03_10_11_2020.mp4_00443,T0,1,0.09353597111629816,0.9064640288837018,0,0,1,0.07816448362129262,0.8718355163787074,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00457.jpg_Cam1_16_26_03_10_11_2020.mp4_00457,T0,1,0.09624958245529622,0.9037504175447038,0,0,1,0.13387507688790404,0.816124923112096,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00459.jpg_Cam1_16_26_03_10_11_2020.mp4_00459,T0,1,0.1112478442771212,0.8887521557228788,0,0,1,0.14928478775120504,0.8007152122487949,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00470.jpg_Cam1_16_26_03_10_11_2020.mp4_00470,T0,1,0.04523027458471979,0.9547697254152803,0,0,1,0.02397469445529532,0.9260253055447046,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00487.jpg_Cam1_16_26_03_10_11_2020.mp4_00487,T0,1,0.08479567246960343,0.9152043275303966,0,0,1,0.02778666055610832,0.9222133394438916,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00488.jpg_Cam1_16_26_03_10_11_2020.mp4_00488,T0,1,0.09383913292593081,0.9061608670740692,0,0,1,0.09308942089540767,0.8569105791045923,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00490.jpg_Cam1_16_26_03_10_11_2020.mp4_00490,T0,1,0.045962181480693115,0.9540378185193069,0,0,1,0.0460483384431876,0.9039516615568124,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00491.jpg_Cam1_16_26_03_10_11_2020.mp4_00491,T0,1,0.061251058881539824,0.9387489411184602,0,0,1,0.03356090371378352,0.9164390962862164,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00493.jpg_Cam1_16_26_03_10_11_2020.mp4_00493,T0,1,0.08827187362070629,0.9117281263792937,0,0,1,0.06816149661474852,0.8818385033852514,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00497.jpg_Cam1_16_26_03_10_11_2020.mp4_00497,T0,1,0.10201331605415495,0.897986683945845,0,0,1,0.06307911663370955,0.8869208833662904,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00498.jpg_Cam1_16_26_03_10_11_2020.mp4_00498,T0,1,0.1100809970311973,0.8899190029688027,0,0,1,0.10551413408904588,0.8444858659109541,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00510.jpg_Cam1_16_26_03_10_11_2020.mp4_00510,T0,1,0.09654686709789248,0.9034531329021075,0,0,1,0.08028030231986248,0.8697196976801375,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00519.jpg_Cam1_16_26_03_10_11_2020.mp4_00519,T0,1,0.07988171319987952,0.9201182868001205,0,0,1,0.0777384952218325,0.8722615047781674,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00523.jpg_Cam1_16_26_03_10_11_2020.mp4_00523,T0,1,0.08516627615538497,0.914833723844615,0,0,1,0.0990334098958581,0.8509665901041419,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00525.jpg_Cam1_16_26_03_10_11_2020.mp4_00525,T0,1,0.16287750863431136,0.8371224913656886,0,0,1,0.1621833589043795,0.7878166410956204,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00526.jpg_Cam1_16_26_03_10_11_2020.mp4_00526,T0,1,0.1219803430357487,0.8780196569642513,0,0,1,0.11449534746993013,0.8355046525300698,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00530.jpg_Cam1_16_26_03_10_11_2020.mp4_00530,T0,1,0.19409312987975372,0.8059068701202463,0,0,1,0.2231790123164635,0.7268209876835364,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00561.jpg_Cam1_16_26_03_10_11_2020.mp4_00561,T0,1,0.036386443327695896,0.9636135566723041,0,0,1,0.06320972229317995,0.88679027770682,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00573.jpg_Cam1_16_26_03_10_11_2020.mp4_00573,T0,1,0.07708206716063039,0.9229179328393696,0,0,1,0.06239997171314441,0.8876000282868556,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00574.jpg_Cam1_16_26_03_10_11_2020.mp4_00574,T0,1,0.07723270609061587,0.9227672939093842,0,0,1,0.05637111518695074,0.8936288848130493,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00576.jpg_Cam1_16_26_03_10_11_2020.mp4_00576,T0,1,0.09310173396945623,0.9068982660305438,0,0,1,0.053352137395586294,0.8966478626044136,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00578.jpg_Cam1_16_26_03_10_11_2020.mp4_00578,T0,1,0.12190140209554323,0.8780985979044568,0,0,1,0.0788382248166282,0.8711617751833718,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00581.jpg_Cam1_16_26_03_10_11_2020.mp4_00581,T0,1,0.019976453879050397,0.9800235461209496,0,0,1,0.02464452795669738,0.9253554720433026,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00584.jpg_Cam1_16_26_03_10_11_2020.mp4_00584,T0,1,0.050278494770960185,0.9497215052290399,0,0,1,0.02957402068518277,0.9204259793148172,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00596.jpg_Cam1_16_26_03_10_11_2020.mp4_00596,T0,1,0.02091330675424008,0.9790866932457599,0,0,1,0.017330022538098226,0.9326699774619017,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00597.jpg_Cam1_16_26_03_10_11_2020.mp4_00597,T0,1,0.03165922209373377,0.9683407779062663,0,0,1,0.04195017692239342,0.9080498230776065,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00603.jpg_Cam1_16_26_03_10_11_2020.mp4_00603,T0,1,0.05058586909425129,0.9494141309057487,0,0,1,0.04736789450793132,0.9026321054920686,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00609.jpg_Cam1_16_26_03_10_11_2020.mp4_00609,T0,1,0.05214514530532467,0.9478548546946753,0,0,1,0.016264840068075347,0.9337351599319246,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00615.jpg_Cam1_16_26_03_10_11_2020.mp4_00615,T0,1,0.047222720429998505,0.9527772795700015,0,0,1,0.026964439068355276,0.9230355609316446,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00638.jpg_Cam1_16_26_03_10_11_2020.mp4_00638,T0,1,0.08381100787726707,0.916188992122733,0,0,1,0.0960885387042427,0.8539114612957572,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00641.jpg_Cam1_16_26_03_10_11_2020.mp4_00641,T0,1,0.0563371046771631,0.9436628953228369,0,0,1,0.0643543525570451,0.8856456474429548,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00645.jpg_Cam1_16_26_03_10_11_2020.mp4_00645,T0,1,0.012296895996617601,0.9877031040033823,0,0,1,0.02605357628921613,0.9239464237107838,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00646.jpg_Cam1_16_26_03_10_11_2020.mp4_00646,T0,1,0.015897276880222636,0.9841027231197773,0,0,1,0.03499793450569771,0.9150020654943023,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00648.jpg_Cam1_16_26_03_10_11_2020.mp4_00648,T0,1,0.026952182289026603,0.9730478177109734,0,0,1,0.030247827943559038,0.9197521720564409,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00668.jpg_Cam1_16_26_03_10_11_2020.mp4_00668,T0,1,0.0394193253063127,0.9605806746936874,0,0,1,0.03481231671394057,0.9151876832860594,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00674.jpg_Cam1_16_26_03_10_11_2020.mp4_00674,T0,1,0.040974839265650966,0.9590251607343491,0,0,1,0.022640389727938862,0.927359610272061,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00678.jpg_Cam1_16_26_03_10_11_2020.mp4_00678,T0,1,0.03766271394771781,0.9623372860522822,0,0,1,0.06937172712317322,0.8806282728768268,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00692.jpg_Cam1_16_26_03_10_11_2020.mp4_00692,T0,1,0.02193498360219471,0.9780650163978053,0,0,1,0.00899237180665595,0.941007628193344,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00698.jpg_Cam1_16_26_03_10_11_2020.mp4_00698,T0,1,0.04260143670036799,0.957398563299632,0,0,1,0.031444811464400216,0.9185551885355997,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00704.jpg_Cam1_16_26_03_10_11_2020.mp4_00704,T0,1,0.08363693987767501,0.9163630601223249,0,0,1,0.1100635155307107,0.8399364844692893,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00716.jpg_Cam1_16_26_03_10_11_2020.mp4_00716,T0,1,0.1666148361812508,0.8333851638187492,0,0,1,0.15675040618825611,0.7932495938117439,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00718.jpg_Cam1_16_26_03_10_11_2020.mp4_00718,T0,1,0.14797624344286492,0.8520237565571351,0,0,1,0.14265824428631774,0.8073417557136822,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00720.jpg_Cam1_16_26_03_10_11_2020.mp4_00720,T0,1,0.17415063617050505,0.8258493638294949,0,0,1,0.17376232601704575,0.7762376739829542,0,0,1,0,1
